DS_CARGO;NM_CANDIDATO;SQ_CANDIDATO;NR_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;DS_OCUPACAO;DT_NASCIMENTO;DS_GENERO;DS_GRAU_INSTRUCAO;DS_SIT_TOT_TURNO
VEREADOR;SABINO PICOLO;1,6E+11;25625;DEFERIDO;25;DEM;DEMOCRATAS;VEREADOR;10/12/1950;MASCULINO;SUPERIOR COMPLETO;ELEITO POR MÉDIA
VEREADOR;IVONE MARIA ALVES DE CAMPOS;1,6E+11;14015;INDEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;DONA DE CASA;25/01/1960;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;#NULO#
VEREADOR;ADÃO PACHECO ROLIM NETO;1,6E+11;20666;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;EMPRESÁRIO;08/02/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;FLAVIO ROSALEM ROSSI;1,6E+11;31570;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;TAXISTA;25/03/1978;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
VEREADOR;SCHEILA KATIA CORDEIRO DOS REIS;1,6E+11;77912;DEFERIDO;77;SD;SOLIDARIEDADE;ASSISTENTE SOCIAL;28/03/1982;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;DAVID JONATHAN DE OLIVEIRA;1,6E+11;90911;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;28/11/1985;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;LAERCIO LOPES GONÇALVES;1,6E+11;77065;DEFERIDO;77;SD;SOLIDARIEDADE;GERENTE;01/01/1965;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;EVANDRO HAFEMANN;1,6E+11;14027;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);21/11/1979;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
VEREADOR;RODINEI PRADO DE OLIVEIRA;1,6E+11;13336;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;TAXISTA;10/02/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ANDRESSA FERREIRA DE SOUZA;1,6E+11;15157;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;17/04/1996;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;NAZI ASSI BOULOS;1,6E+11;44055;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;OUTROS;26/02/1964;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;LUCIANA BRANDÃO GRANEMANN;1,6E+11;30303;DEFERIDO;30;NOVO;PARTIDO NOVO;ARQUITETO;03/02/1963;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;SERGIO DOROGRE VAZANI;1,6E+11;36596;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SERVIDOR PÚBLICO MUNICIPAL;19/02/1959;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
PREFEITO;GUSTAVO BONATO FRUET;1,6E+11;12;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PREFEITO;18/04/1963;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;SHEILA DA SILVA;1,6E+11;45645;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO MUNICIPAL;27/12/1974;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ROSEGIL LUIZ DELEZU;1,6E+11;11629;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);01/02/1960;MASCULINO;LÊ E ESCREVE;SUPLENTE
VEREADOR;ANA CARMEN DE OLIVEIRA;1,6E+11;20021;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ARQUITETO;17/02/1957;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MURILO DO ROCIO PADILHA;1,6E+11;45147;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TRABALHADOR METALÚRGICO E SIDERÚRGICO;24/01/1990;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;EDUARDO RODRIGO BARBOSA SIQUEIRA;1,6E+11;43600;DEFERIDO;43;PV;PARTIDO VERDE;SERVIDOR PÚBLICO ESTADUAL;06/03/1983;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ADEMAR ANTONIO DOS SANTOS;1,6E+11;36030;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;TRABALHADOR DE CONSTRUÇÃO CIVIL;21/10/1966;MASCULINO;LÊ E ESCREVE;NÃO ELEITO
VEREADOR;MARIA IZABEL DE PAULA;1,6E+11;45123;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO MUNICIPAL;21/05/1966;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;SIDNEI NUNES DE SOUZA;1,6E+11;54000;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SERVIDOR PÚBLICO FEDERAL;07/06/1966;MASCULINO;LÊ E ESCREVE;NÃO ELEITO
VEREADOR;ELOIR DE ALMEIDA GONCALVES;1,6E+11;15800;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;TAXISTA;04/08/1967;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;JONAS DE OLIVEIRA RIBEIRO;1,6E+11;36600;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;EMPRESÁRIO;20/09/1980;MASCULINO;LÊ E ESCREVE;NÃO ELEITO
VEREADOR;GERSON DE JESUS FANHA;1,6E+11;44234;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;04/08/1989;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;TANCLÉR ILDEFONSO PAVANI;1,6E+11;20999;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;POLICIAL MILITAR;24/01/1945;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCOS MANOEL DA SILVA;1,6E+11;18900;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;JORNALEIRO;29/04/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOÃO RODRIGO BILHAN;1,6E+11;90590;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;EMPRESÁRIO;22/03/1977;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;LUIZ CARLOS MARTINS;1,6E+11;70127;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;COMERCIANTE;07/10/1946;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;IVALINO GARCIA;1,6E+11;25025;DEFERIDO;25;DEM;DEMOCRATAS;APOSENTADO (EXCETO SERVIDOR PÚBLICO);14/11/1950;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;VANIA MARIA FEITOSA;1,6E+11;27727;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PADEIRO, CONFEITEIRO E ASSEMELHADOS;12/06/1966;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;RICARDO AUGUSTO;1,6E+11;77064;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;31/07/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARISA LOBO FRANCO FERREIRA ALVES;1,6E+11;77010;DEFERIDO;77;SD;SOLIDARIEDADE;PSICÓLOGO;09/06/1963;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ELIENAI LENINE SPINELLI;1,6E+11;77333;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;10/07/1980;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ERICA TAKII;1,6E+11;44125;INDEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;DESENHISTA;15/04/1969;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;REGINA CELIA REINERT;1,6E+11;14141;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);01/02/1959;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;JULIO CESAR LISBOA MALDONADO;1,6E+11;12789;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ADMINISTRADOR;06/03/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JAIRO DOS SANTOS CORDEIRO;1,6E+11;19073;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;18/12/1965;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;LUIZ ANTONIO LOPES;1,6E+11;11456;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;ADVOGADO;31/03/1964;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;AMARILDO GONCALVES DA SILVA;1,6E+11;44021;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;EMPRESÁRIO;05/11/1965;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;BENEDITO GRACIANO COLOMBO;1,6E+11;11335;RENÚNCIA;11;PP;PARTIDO PROGRESSISTA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);11/10/1956;MASCULINO;SUPERIOR COMPLETO;#NULO#
VEREADOR;ANDREA JUK BOIKO;1,6E+11;43073;DEFERIDO;43;PV;PARTIDO VERDE;EMPRESÁRIO;30/11/1973;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ANTONIO CARLOS WALTER;1,6E+11;36456;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;EMPRESÁRIO;20/01/1961;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;SALETE FÁTIMA GUDIN;1,6E+11;17555;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;27/09/1978;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;DIVINA DA APARECIDA LARA PANICIO;1,6E+11;19770;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;DONA DE CASA;07/06/1965;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;SALVADOR DOS REIS;1,6E+11;17800;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIÁRIO;27/10/1962;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;HILDEBERTO NAVARRO DE ANDRADE;1,6E+11;17444;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO;20/04/1974;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MIKE TESLIUK;1,6E+11;10147;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;03/04/1986;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ANGELITA APARECIDA HOLIK DOMINGUES;1,6E+11;17045;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CATADOR DE RECICLÁVEIS;07/02/1975;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;CLAUDINO DA SILVA DIAS;1,6E+11;50250;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PROFESSOR DE ENSINO MÉDIO;07/09/1965;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;MICHEL OMAR AKEL;1,6E+11;45047;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO MUNICIPAL;03/02/1981;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCOS ANTONIO VIEIRA;1,6E+11;12311;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;13/06/1974;MASCULINO;SUPERIOR COMPLETO;ELEITO POR MÉDIA
VEREADOR;MIGUEL CARVALHO DE MELLO;1,6E+11;20054;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SERVIDOR PÚBLICO ESTADUAL;18/10/1962;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;LUCIANA PROHMANN SAPORITI;1,6E+11;18008;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;OUTROS;19/12/1965;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;KERLEN WOSNER FERNANDES;1,6E+11;13133;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;05/01/1972;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;HELIO RENATO WIRBISKI;1,6E+11;23123;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;20/09/1957;MASCULINO;SUPERIOR COMPLETO;ELEITO POR QP
VEREADOR;REGIANE FRANCISCA ACACIO;1,6E+11;44008;INDEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;EMPRESÁRIO;16/08/1974;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;MARLUS VINICIUS FORIGO;1,6E+11;18111;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;PROFESSOR DE ENSINO SUPERIOR;21/12/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;CARLOS MARIO ALBERTI JUNIOR;1,6E+11;43313;DEFERIDO;43;PV;PARTIDO VERDE;PROFESSOR DE ENSINO MÉDIO;04/02/1972;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;SAMUEL DE JESUS SILVA;1,6E+11;31013;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;MÚSICO;13/02/1968;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;ANDRESSA FÉLIX AZARIAS;1,6E+11;19047;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;OUTROS;05/07/1983;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;CREVES DE OLIVEIRA ALMEIDA;1,6E+11;17232;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;06/06/1978;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MICHEL FRANCISQUINI;1,6E+11;27750;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;ADMINISTRADOR;31/07/1987;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;GUANDELIM PEDRO CRAVEIRO;1,6E+11;28003;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SERVIDOR PÚBLICO ESTADUAL;06/01/1968;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;URUDA BATISTA MEIRELLES;1,6E+11;19119;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;APOSENTADO (EXCETO SERVIDOR PÚBLICO);15/03/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;VIVIANE DE OLIVEIRA XAVIER;1,6E+11;28156;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;21/10/1990;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;MARINETE LINO SANTANA;1,6E+11;33777;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;05/12/1967;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOSÉ CARLOS CADENA;1,6E+11;27173;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;EMPRESÁRIO;02/12/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;FABIANA CRIVANO LOPES;1,6E+11;55077;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;ADMINISTRADOR;03/01/1981;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;EDER FABIANO BORGES ADÃO;1,6E+11;20002;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;MÚSICO;01/05/1983;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JESSÉ ALVES CORDEIRO;1,6E+11;20456;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;18/08/1966;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARCELO TSCHA FACHINELLO;1,6E+11;14000;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;JORNALISTA E REDATOR;25/02/1980;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;LAI BOTTMANN PEREIRA;1,6E+11;50150;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;REPRESENTANTE COMERCIAL;12/10/1976;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;NILSON PEDRO ZANON;1,6E+11;22001;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);17/06/1957;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;RENI MAURA GONÇALVES;1,6E+11;90456;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;ADMINISTRADOR;29/12/1961;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;EIDIA MARA DOS SANTOS;1,6E+11;12323;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;23/03/1973;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;JULIANA MACHADO DE ANDRADE;1,6E+11;90002;RENÚNCIA;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SECRETÁRIO E DATILÓGRAFO;04/07/1994;FEMININO;SUPERIOR COMPLETO;#NULO#
VEREADOR;JOAO PAULO RODRIGUES;1,6E+11;44770;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;14/06/1991;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;ANGELA MARIA MORAES;1,6E+11;13213;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;OUTROS;28/04/1954;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
VEREADOR;JHON WESLEY DA SILVA ANDRIOLI;1,6E+11;15000;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;17/11/1990;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOAO CARLOS DA COSTA;1,6E+11;40667;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;22/06/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;JOAO COLBERT BELLO;1,6E+11;13913;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;OUTROS;23/06/1954;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;TELMA RAQUEL SANTOS DA SILVA;1,6E+11;12100;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS;19/04/1969;FEMININO;ENSINO MÉDIO COMPLETO;#NULO#
VEREADOR;EVA MAURICE DIONISIO;1,6E+11;90755;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;07/05/1958;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;SANTINO PEREIRA MACHADO;1,6E+11;55100;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CHAVEIRO;01/11/1972;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;JOVANI GOLFETTO;1,6E+11;45111;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;04/10/1976;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;DIRCEU ALVES KENOR;1,6E+11;17400;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;23/11/1966;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;SIMONE MEIRA;1,6E+11;17177;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;OUTROS;14/07/1967;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MARCIA REGINA BASEGGIO;1,6E+11;51058;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;PSICÓLOGO;25/03/1959;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ADOLFO DEC JUNIOR;1,6E+11;12347;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVIDOR PÚBLICO MUNICIPAL;10/05/1972;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;PATRICIA DE BONA MATTOS;1,6E+11;23237;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO MÉDIO;10/08/1979;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ERICA DA SILVA COSTA PARODI;1,6E+11;40007;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;EMPRESÁRIO;04/03/1983;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;MANOEL MESSIAS DOS SANTOS;1,6E+11;31008;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;08/08/1962;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MARCIA CRISTINA DE GODOY;1,6E+11;13113;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;DONA DE CASA;13/07/1977;FEMININO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
VEREADOR;OZORIO MACHADO DE FREITAS;1,6E+11;33021;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;EMPRESÁRIO;27/06/1968;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;EDERSON ROBERTO GROCHOSKI;1,6E+11;90888;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;EMPRESÁRIO;11/05/1989;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;PEDRO RUIZ MARTINS BARBOSA MOREIRA;1,6E+11;77707;DEFERIDO;77;SD;SOLIDARIEDADE;EMPRESÁRIO;15/05/1980;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;GENTIL CORRÊA CARDOSO;1,6E+11;19983;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;JORNALISTA E REDATOR;07/05/1953;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOSE SOARES;1,6E+11;22300;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;OUTROS;02/02/1951;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;THIAGO MEIRA DA CRUZ;1,6E+11;51222;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;29/12/1986;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;LORIVAL FRANCISCO DA SILVA;1,6E+11;17257;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;EMPRESÁRIO;09/07/1974;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
VEREADOR;MARIA HELENA DEROSSO;1,6E+11;31000;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;BIBLIOTECÁRIO;24/06/1961;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;LICIA JANY FRITOLI;1,6E+11;65333;INDEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PROFESSOR DE ENSINO SUPERIOR;03/04/1969;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;CICERO REAL MENDONÇA;1,6E+11;15762;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;EMPRESÁRIO;17/06/1975;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;IVANIR BENNERT;1,6E+11;27125;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PADEIRO, CONFEITEIRO E ASSEMELHADOS;11/11/1974;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
PREFEITO;ANTONIO TADEU VENERI;1,6E+11;13;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;DEPUTADO;10/02/1953;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;TADEUSZ NATALIO TYMOWICZ;1,6E+11;55025;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PROFESSOR DE ENSINO FUNDAMENTAL;08/03/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;EDSON SILVA DE ARAUJO;1,6E+11;22777;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;FOTÓGRAFO E ASSEMELHADOS;18/04/1950;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;SHIRLEY TEREZINHA BONFIM;1,6E+11;55545;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;ADVOGADO;20/08/1961;FEMININO;SUPERIOR COMPLETO;SUPLENTE
